TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-26T16:06:07.888757;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:06:10.530529;02;;4;Submit Clicked;15,28,36;e,n,r;;;;
2017-09-26T16:06:10.531023;02;;4;Run Clicked;15,28,36;e,n,r;;;;
2017-09-26T16:06:10.562867;02;15;5;Sequence Generated;15,28,36;Flock East->Flock North->Rendezvous;1176.852417;VALID;COMPLETE;
2017-09-26T16:06:17.899711;02;;;Next Clicked;;;;;;
2017-09-26T16:06:25.728681;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:06:26.649484;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:06:27.544441;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:47.528667;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:06:48.297674;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:06:49.368833;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:49.977719;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:52.976592;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:54.057411;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:56.352837;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:06:57.161520;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:06:57.952858;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:58.713824;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:06:59.200631;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:07:03.456811;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:07:08.848632;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:07:10.608735;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:07:12.893911;02;;0;Submit Clicked;15,19,21,26;n,e,n,r;;;;
2017-09-26T16:07:12.894010;02;;0;Run Clicked;15,19,21,26;n,e,n,r;;;;
2017-09-26T16:07:12.930180;02;14;1;Sequence Generated;15,19,21,26;Flock North->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:07:19.304572;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:07:20.769720;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:07:21.473816;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:07:22.137717;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:07:22.833713;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:07:24.600892;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:07:25.313541;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:07:26.944739;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:07:27.905828;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:07:28.712677;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:07:29.473844;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:07:34.616858;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:07:35.353920;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:07:36.208660;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:07:41.336650;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:07:43.000851;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:07:52.127539;02;;1;Submit Clicked;4,8,17,22;n,r,n,r;;;;
2017-09-26T16:07:52.127872;02;;1;Run Clicked;4,8,17,22;n,r,n,r;;;;
2017-09-26T16:07:52.163407;02;14;2;Sequence Generated;4,8,17,22;Flock North->Rendezvous->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:07:57.040915;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:08:01.008806;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:08:05.072974;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:08:07.926033;02;;2;Submit Clicked;2,7,19,24;n,r,n,r;;;;
2017-09-26T16:08:07.926360;02;;2;Run Clicked;2,7,19,24;n,r,n,r;;;;
2017-09-26T16:08:07.971694;02;14;3;Sequence Generated;2,7,19,24;Flock North->Rendezvous->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:08:14.336899;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:08:20.369553;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:08:20.585564;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:08:20.777594;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:08:22.369865;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:08:24.144933;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:08:24.937666;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:08:26.913005;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:08:27.810076;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:08:28.760896;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:08:29.457935;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:08:34.584981;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:08:35.721776;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:08:41.145047;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:08:43.086892;02;;3;Submit Clicked;5,10,22,27;n,w,n,r;;;;
2017-09-26T16:08:43.087271;02;;3;Run Clicked;5,10,22,27;n,w,n,r;;;;
2017-09-26T16:08:43.137977;02;14;4;Sequence Generated;5,10,22,27;Flock North->Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:08:47.088765;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:08:50.824746;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:08:53.055335;02;;4;Submit Clicked;3,6,18,23;n,w,n,r;;;;
2017-09-26T16:08:53.055629;02;;4;Run Clicked;3,6,18,23;n,w,n,r;;;;
2017-09-26T16:08:53.091939;02;14;5;Sequence Generated;3,6,18,23;Flock North->Flock West->Flock North->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T16:08:58.873101;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:09:01.504875;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:09:04.742076;02;;5;Submit Clicked;2,4,16,21;n,w,n,r;;;;
2017-09-26T16:09:04.742373;02;;5;Run Clicked;2,4,16,21;n,w,n,r;;;;
2017-09-26T16:09:04.771683;02;14;6;Sequence Generated;2,4,16,21;Flock North->Flock West->Flock North->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-26T16:09:18.963562;02;;;Next Clicked;;;;;;
2017-09-26T16:09:24.241019;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:09:26.097958;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:09:27.744877;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:09:29.058024;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:09:32.936810;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:09:39.498182;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:09:46.600874;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:09:47.722066;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:09:49.408905;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:09:50.561913;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:09:51.353200;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:09:52.498064;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:09:53.160920;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:09:59.985147;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:10:05.297081;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:10:07.857114;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:10:11.721038;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:10:14.448912;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:10:16.506117;02;;0;Submit Clicked;5,12,17,21,32,37;n,e,s,e,n,r;;;;
2017-09-26T16:10:16.506447;02;;0;Run Clicked;5,12,17,21,32,37;n,e,s,e,n,r;;;;
2017-09-26T16:10:16.578799;02;18;1;Sequence Generated;5,12,17,21,32,37;Flock North->Flock East->Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:10:27.353134;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:10:38.393205;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:10:44.865238;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:10:51.050234;02;;1;Submit Clicked;5,15,23,28,39,44;n,e,s,e,n,r;;;;
2017-09-26T16:10:51.050611;02;;1;Run Clicked;5,15,23,28,39,44;n,e,s,e,n,r;;;;
2017-09-26T16:10:51.138798;02;18;2;Sequence Generated;5,15,23,28,39,44;Flock North->Flock East->Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:10:59.929200;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:11:04.576579;02;;2;Submit Clicked;5,15,21,26,37,42;n,e,s,e,n,r;;;;
2017-09-26T16:11:04.576916;02;;2;Run Clicked;5,15,21,26,37,42;n,e,s,e,n,r;;;;
2017-09-26T16:11:04.642446;02;18;3;Sequence Generated;5,15,21,26,37,42;Flock North->Flock East->Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:11:11.121123;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:11:14.097219;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:11:18.905168;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:11:21.276701;02;;3;Submit Clicked;5,15,20,24,36,41;n,e,s,e,n,r;;;;
2017-09-26T16:11:21.277077;02;;3;Run Clicked;5,15,20,24,36,41;n,e,s,e,n,r;;;;
2017-09-26T16:11:21.346087;02;18;4;Sequence Generated;5,15,20,24,36,41;Flock North->Flock East->Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:11:31.561001;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:11:35.583368;02;;4;Submit Clicked;5,15,20,27,39,44;n,e,s,e,n,r;;;;
2017-09-26T16:11:35.583696;02;;4;Run Clicked;5,15,20,27,39,44;n,e,s,e,n,r;;;;
2017-09-26T16:11:35.650993;02;18;5;Sequence Generated;5,15,20,27,39,44;Flock North->Flock East->Flock South->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:11:44.017047;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:45.449930;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:46.233022;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T16:11:47.177957;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:11:49.379366;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:50.234173;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:53.113186;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:11:53.866054;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:11:54.449285;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:55.362251;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:11:56.529164;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:11:59.241037;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:12:01.865190;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T16:12:03.926283;02;;5;Submit Clicked;5,15,20,27,31,43,48;n,e,s,e,r,n,r;;;;
2017-09-26T16:12:03.926592;02;;5;Run Clicked;5,15,20,27,31,43,48;n,e,s,e,r,n,r;;;;
2017-09-26T16:12:04.002554;02;18;6;Sequence Generated;5,15,20,27,31,43,48;Flock North->Flock East->Flock South->Flock East->Rendezvous->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:12:19.959101;02;;;Next Clicked;;;;;;
2017-09-26T16:12:26.688731;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:12:27.450082;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:12:29.809275;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:12:30.650202;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T16:12:37.681390;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:12:38.570064;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:12:39.401342;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:12:40.202268;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:12:40.793330;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:12:46.033121;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:12:49.161314;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:12:52.120951;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:12:54.280334;02;;0;Submit Clicked;7,19,25,30;e,s,w,r;;;;
2017-09-26T16:12:54.280627;02;;0;Run Clicked;7,19,25,30;e,s,w,r;;;;
2017-09-26T16:12:54.338074;02;4;1;Sequence Generated;7,19,25,30;Flock East->Flock South->Flock West->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:12:59.561290;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:13:03.710975;02;;1;Submit Clicked;7,22,28,33;e,s,w,r;;;;
2017-09-26T16:13:03.711637;02;;1;Run Clicked;7,22,28,33;e,s,w,r;;;;
2017-09-26T16:13:03.779737;02;4;2;Sequence Generated;7,22,28,33;Flock East->Flock South->Flock West->Rendezvous;1111.136719;VALID;COMPLETE;
2017-09-26T16:13:11.445637;02;;;Next Clicked;;;;;;
2017-09-26T16:13:17.937429;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:13:19.587750;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:13:20.577132;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:13:21.682248;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:13:24.305544;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:13:24.914397;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:13:25.601267;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:13:26.202337;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:13:26.825185;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:13:29.921218;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:13:31.921176;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:13:33.641147;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:13:35.679677;02;;0;Submit Clicked;5,17,20,25;w,n,e,r;;;;
2017-09-26T16:13:35.679958;02;;0;Run Clicked;5,17,20,25;w,n,e,r;;;;
2017-09-26T16:13:35.747713;02;12;1;Sequence Generated;5,17,20,25;Flock West->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:13:40.770947;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:13:46.649196;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:13:52.293611;02;;1;Submit Clicked;7,15,18,23;w,n,e,r;;;;
2017-09-26T16:13:52.294019;02;;1;Run Clicked;7,15,18,23;w,n,e,r;;;;
2017-09-26T16:13:52.354536;02;12;2;Sequence Generated;7,15,18,23;Flock West->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:14:04.153413;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:14:06.565154;02;;2;Submit Clicked;6,14,17,22;w,n,e,r;;;;
2017-09-26T16:14:06.565441;02;;2;Run Clicked;6,14,17,22;w,n,e,r;;;;
2017-09-26T16:14:06.627824;02;12;3;Sequence Generated;6,14,17,22;Flock West->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:14:12.946177;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-26T16:14:13.730081;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:14:13.930125;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:14:14.314402;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:14:16.793213;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T16:14:17.457215;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:14:18.340358;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:14:18.873389;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:14:20.570399;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:14:21.641244;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:14:22.538074;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:14:25.969284;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:14:26.738391;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:14:27.225456;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:14:27.826164;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:14:28.361328;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:14:31.441441;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:14:33.577252;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:14:36.441476;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:14:38.225457;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:14:40.007518;02;;3;Submit Clicked;5,9,17,20,25;w,r,n,e,r;;;;
2017-09-26T16:14:40.007855;02;;3;Run Clicked;5,9,17,20,25;w,r,n,e,r;;;;
2017-09-26T16:14:40.066571;02;12;4;Sequence Generated;5,9,17,20,25;Flock West->Rendezvous->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:14:46.121401;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:14:51.651413;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:14:54.531502;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:14:58.236847;02;;4;Submit Clicked;6,11,16,19,24;w,r,n,e,r;;;;
2017-09-26T16:14:58.237188;02;;4;Run Clicked;6,11,16,19,24;w,r,n,e,r;;;;
2017-09-26T16:14:58.274837;02;12;5;Sequence Generated;6,11,16,19,24;Flock West->Rendezvous->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:15:05.769223;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:15:15.192240;02;;5;Submit Clicked;6,14,19,22,27;w,r,n,e,r;;;;
2017-09-26T16:15:15.192578;02;;5;Run Clicked;6,14,19,22,27;w,r,n,e,r;;;;
2017-09-26T16:15:15.235233;02;12;6;Sequence Generated;6,14,19,22,27;Flock West->Rendezvous->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:15:25.027388;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:15:31.427425;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:15:32.186503;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:15:33.641557;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T16:15:34.458395;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:15:35.121270;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T16:15:38.362426;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:15:39.729376;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-26T16:15:40.626458;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-26T16:15:41.961369;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:15:42.858259;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:15:43.497466;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:15:44.210474;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:15:44.905284;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:15:45.618592;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:15:46.585614;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:15:48.898853;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:15:51.714986;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T16:15:53.689285;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T16:15:56.796954;02;;6;Submit Clicked;6,14,19,24,26,31;w,r,w,n,e,r;;;;
2017-09-26T16:15:56.797339;02;;6;Run Clicked;6,14,19,24,26,31;w,r,w,n,e,r;;;;
2017-09-26T16:15:56.866404;02;12;7;Sequence Generated;6,14,19,24,26,31;Flock West->Rendezvous->Flock West->Flock North->Flock East->Rendezvous;537.139343;VALID;INCOMPLETE;
2017-09-26T16:16:08.337282;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:16:10.757979;02;;7;Submit Clicked;6,14,19,23,25,30;w,r,w,n,e,r;;;;
2017-09-26T16:16:10.758287;02;;7;Run Clicked;6,14,19,23,25,30;w,r,w,n,e,r;;;;
2017-09-26T16:16:10.819213;02;12;8;Sequence Generated;6,14,19,23,25,30;Flock West->Rendezvous->Flock West->Flock North->Flock East->Rendezvous;494.823608;VALID;INCOMPLETE;
2017-09-26T16:16:12.473963;02;;;Next Clicked;;;;;;
2017-09-26T16:16:32.041577;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:16:35.345700;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:16:36.010317;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:16:37.827031;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:16:38.706638;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:16:41.937447;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T16:16:43.865660;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:16:44.682569;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:16:47.537671;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:16:48.242280;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:16:49.923289;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:16:53.769608;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:16:56.209672;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:17:02.297720;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T16:17:05.526331;02;;0;Submit Clicked;3,6,13,18;e,r,n,r;;;;
2017-09-26T16:17:05.526623;02;;0;Run Clicked;3,6,13,18;e,r,n,r;;;;
2017-09-26T16:17:05.571736;02;11;1;Sequence Generated;3,6,13,18;Flock East->Rendezvous->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T16:17:10.969666;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:17:17.091416;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:17:21.530653;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:21.714363;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T16:17:21.874252;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:22.865754;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T16:17:23.588186;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T16:17:24.329621;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:25.226667;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:26.121557;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T16:17:27.034625;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T16:17:28.657776;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:29.578516;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:31.779417;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T16:17:32.682444;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T16:17:34.921522;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T16:17:38.617649;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T16:17:42.161684;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T16:17:44.089725;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T16:17:46.155890;02;;1;Submit Clicked;2,5,12,17;r,e,r,n;;;;
2017-09-26T16:17:46.156211;02;;1;Run Clicked;2,5,12,17;r,e,r,n;;;;
2017-09-26T16:17:46.211506;02;11;2;Sequence Generated;2,5,12,17;Rendezvous->Flock East->Rendezvous->Flock North;100000.000000;INVALID;INCOMPLETE;
