TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-10-01T18:27:36.220941;22;;14;Submit Clicked;2,12,25,35,37;w,n,e,s,r;;;;
2017-10-01T18:27:37.543237;22;;14;Submit Clicked;2,12,25,35,37;w,n,e,s,r;;;;
2017-10-01T18:27:37.543302;22;;14;Run Clicked;2,12,25,35,37;w,n,e,s,r;;;;
2017-10-01T18:27:43.591912;22;10;15;Sequence Generated;2,12,25,35,37;Flock West->Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:27:44.455130;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-01T18:27:47.178961;22;;15;Submit Clicked;2,12,26,36,38;w,n,e,s,r;;;;
2017-10-01T18:27:48.394419;22;;15;Submit Clicked;2,12,26,36,38;w,n,e,s,r;;;;
2017-10-01T18:27:48.394783;22;;15;Run Clicked;2,12,26,36,38;w,n,e,s,r;;;;
2017-10-01T18:27:54.439891;22;10;16;Sequence Generated;2,12,26,36,38;Flock West->Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:27:55.679324;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-01T18:27:59.786334;22;;16;Submit Clicked;2,12,27,37,39;w,n,e,s,r;;;;
2017-10-01T18:28:01.911335;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:28:02.623357;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:28:05.834913;22;;16;Submit Clicked;2,13,28,38,40;w,n,e,s,r;;;;
2017-10-01T18:28:06.961599;22;;16;Submit Clicked;2,13,28,38,40;w,n,e,s,r;;;;
2017-10-01T18:28:06.961912;22;;16;Run Clicked;2,13,28,38,40;w,n,e,s,r;;;;
2017-10-01T18:28:13.032054;22;10;17;Sequence Generated;2,13,28,38,40;Flock West->Flock North->Flock East->Flock South->Rendezvous;1395.840942;VALID;INCOMPLETE;
2017-10-01T18:28:13.327307;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:28:13.832448;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:28:17.843177;22;;17;Submit Clicked;2,13,28,40,42;w,n,e,s,r;;;;
2017-10-01T18:28:19.073744;22;;17;Submit Clicked;2,13,28,40,42;w,n,e,s,r;;;;
2017-10-01T18:28:19.074053;22;;17;Run Clicked;2,13,28,40,42;w,n,e,s,r;;;;
2017-10-01T18:28:25.128647;22;10;18;Sequence Generated;2,13,28,40,42;Flock West->Flock North->Flock East->Flock South->Rendezvous;1474.105103;VALID;COMPLETE;
2017-10-01T18:28:28.166073;22;;;Next Clicked;;;;;;
2017-10-01T18:28:35.063327;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:28:38.375455;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-10-01T18:28:39.224398;;;;Add button clicked! Item is Flock South;;;;;;
2017-10-01T18:28:39.719332;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:28:42.023321;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:28:43.800651;22;;0;Submit Clicked;1;s;;;;
2017-10-01T18:28:44.840604;22;;0;Submit Clicked;1;s;;;;
2017-10-01T18:28:44.840847;22;;0;Run Clicked;1;s;;;;
2017-10-01T18:28:46.891223;22;14;1;Sequence Generated;1;Flock South;11.306230;VALID;INCOMPLETE;
2017-10-01T18:28:47.727075;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:28:51.376389;22;;1;Submit Clicked;2;s;;;;
2017-10-01T18:28:54.463215;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-01T18:28:55.199181;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:28:56.352284;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-01T18:28:57.183295;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:28:59.289774;22;;1;Submit Clicked;2,7;s,e;;;;
2017-10-01T18:29:00.561498;22;;1;Submit Clicked;2,7;s,e;;;;
2017-10-01T18:29:00.561858;22;;1;Run Clicked;2,7;s,e;;;;
2017-10-01T18:29:03.595078;22;14;2;Sequence Generated;2,7;Flock South->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:29:04.455249;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:29:08.776980;22;;2;Submit Clicked;1,6;s,e;;;;
2017-10-01T18:29:10.008544;22;;2;Submit Clicked;1,6;s,e;;;;
2017-10-01T18:29:11.400794;22;;2;Submit Clicked;1,6;s,e;;;;
2017-10-01T18:29:11.401094;22;;2;Run Clicked;1,6;s,e;;;;
2017-10-01T18:29:14.442201;22;14;3;Sequence Generated;1,6;Flock South->Flock East;202.192352;VALID;INCOMPLETE;
2017-10-01T18:29:16.295318;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:29:17.647030;;;;Sequence table clicked! Item is 1;;;;;;
2017-10-01T18:29:18.183311;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-10-01T18:29:19.864105;;;;Delete button clicked! Item is Flock South;;;;;;
2017-10-01T18:29:21.359110;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:29:22.823154;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:29:23.655315;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:29:26.130229;22;;3;Submit Clicked;6;e;;;;
2017-10-01T18:29:27.392447;22;;3;Submit Clicked;6;e;;;;
2017-10-01T18:29:27.392756;22;;3;Run Clicked;6;e;;;;
2017-10-01T18:29:29.419291;22;14;4;Sequence Generated;6;Flock East;232.678040;VALID;INCOMPLETE;
2017-10-01T18:29:31.047260;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:29:33.937290;22;;4;Submit Clicked;10;e;;;;
2017-10-01T18:29:35.568542;22;;4;Submit Clicked;10;e;;;;
2017-10-01T18:29:35.568824;22;;4;Run Clicked;10;e;;;;
2017-10-01T18:29:37.611271;22;14;5;Sequence Generated;10;Flock East;388.419708;VALID;INCOMPLETE;
2017-10-01T18:29:38.287115;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:29:41.521256;22;;5;Submit Clicked;15;e;;;;
2017-10-01T18:29:42.736429;22;;5;Submit Clicked;15;e;;;;
2017-10-01T18:29:42.736651;22;;5;Run Clicked;15;e;;;;
2017-10-01T18:29:44.779609;22;14;6;Sequence Generated;15;Flock East;586.473450;VALID;INCOMPLETE;
2017-10-01T18:29:47.911456;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:29:48.736188;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-01T18:29:49.455316;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:29:52.977445;22;;6;Submit Clicked;15,17;e,n;;;;
2017-10-01T18:29:54.016847;22;;6;Submit Clicked;15,17;e,n;;;;
2017-10-01T18:29:54.017132;22;;6;Run Clicked;15,17;e,n;;;;
2017-10-01T18:29:57.067767;22;14;7;Sequence Generated;15,17;Flock East->Flock North;624.161072;VALID;INCOMPLETE;
2017-10-01T18:29:57.486751;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:29:59.929925;22;;7;Submit Clicked;15,20;e,n;;;;
2017-10-01T18:30:01.488793;22;;7;Submit Clicked;15,20;e,n;;;;
2017-10-01T18:30:01.489049;22;;7;Run Clicked;15,20;e,n;;;;
2017-10-01T18:30:04.523588;22;14;8;Sequence Generated;15,20;Flock East->Flock North;732.199097;VALID;INCOMPLETE;
2017-10-01T18:30:05.487294;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:30:11.914816;22;;8;Submit Clicked;13,18;e,n;;;;
2017-10-01T18:30:13.377035;22;;8;Submit Clicked;13,18;e,n;;;;
2017-10-01T18:30:13.377367;22;;8;Run Clicked;13,18;e,n;;;;
2017-10-01T18:30:16.428304;22;14;9;Sequence Generated;13,18;Flock East->Flock North;652.059387;VALID;INCOMPLETE;
2017-10-01T18:30:17.391161;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:30:18.040462;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-01T18:30:18.783397;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-01T18:30:22.849906;22;;9;Submit Clicked;13,18,23;e,n,r;;;;
2017-10-01T18:30:23.609299;22;;9;Submit Clicked;13,18,23;e,n,r;;;;
2017-10-01T18:30:23.609563;22;;9;Run Clicked;13,18,23;e,n,r;;;;
2017-10-01T18:30:27.659821;22;14;10;Sequence Generated;13,18,23;Flock East->Flock North->Rendezvous;761.001160;VALID;INCOMPLETE;
2017-10-01T18:30:31.423152;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:30:33.519142;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:30:34.112263;;;;Add button clicked! Item is Flock West;;;;;;
2017-10-01T18:30:34.559446;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:30:36.514509;22;;10;Submit Clicked;13,18,23,28;e,n,r,w;;;;
2017-10-01T18:30:37.417526;22;;10;Submit Clicked;13,18,23,28;e,n,r,w;;;;
2017-10-01T18:30:37.417800;22;;10;Run Clicked;13,18,23,28;e,n,r,w;;;;
2017-10-01T18:30:42.475597;22;14;11;Sequence Generated;13,18,23,28;Flock East->Flock North->Rendezvous->Flock West;874.741882;VALID;INCOMPLETE;
2017-10-01T18:30:47.431286;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:30:48.991199;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:30:49.911402;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:30:50.704169;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-01T18:30:51.287339;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:30:53.578513;22;;11;Submit Clicked;13,18,23,28,33;e,n,r,w,r;;;;
2017-10-01T18:30:55.415387;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:30:56.056190;;;;Add button clicked! Item is Flock West;;;;;;
2017-10-01T18:30:56.727420;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-01T18:30:58.315000;22;;11;Submit Clicked;13,18,23,28,33,38;e,n,r,w,r,w;;;;
2017-10-01T18:30:59.249944;22;;11;Submit Clicked;13,18,23,28,33,38;e,n,r,w,r,w;;;;
2017-10-01T18:30:59.250307;22;;11;Run Clicked;13,18,23,28,33,38;e,n,r,w,r,w;;;;
2017-10-01T18:31:06.316548;22;14;12;Sequence Generated;13,18,23,28,33,38;Flock East->Flock North->Rendezvous->Flock West->Rendezvous->Flock West;1137.299316;VALID;INCOMPLETE;
2017-10-01T18:31:08.743425;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:31:10.359994;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-01T18:31:11.215165;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-01T18:31:13.743085;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:31:14.688430;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-01T18:31:15.375125;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-01T18:31:18.063235;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:31:18.712209;;;;Add button clicked! Item is Flock West;;;;;;
2017-10-01T18:31:19.671424;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-10-01T18:31:20.557763;22;;12;Submit Clicked;13,18,23,28,33,38,40,45,50;e,n,r,w,r,w,n,r,w;;;;
2017-10-01T18:31:21.562603;22;;12;Submit Clicked;13,18,23,28,33,38,40,45,50;e,n,r,w,r,w,n,r,w;;;;
2017-10-01T18:31:21.562931;22;;12;Run Clicked;13,18,23,28,33,38,40,45,50;e,n,r,w,r,w,n,r,w;;;;
2017-10-01T18:31:31.659877;22;14;13;Sequence Generated;13,18,23,28,33,38,40,45,50;Flock East->Flock North->Rendezvous->Flock West->Rendezvous->Flock West->Flock North->Rendezvous->Flock West;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:31:34.503425;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-10-01T18:31:40.599195;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:31:41.615478;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:31:42.808274;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-01T18:31:43.503153;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:31:47.543379;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:31:51.423162;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:31:51.981717;22;;13;Submit Clicked;13,18,23,28,33,38,40,45,47,48;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:31:53.610812;22;;13;Submit Clicked;13,18,23,28,33,38,40,45,47,48;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:31:53.611211;22;;13;Run Clicked;13,18,23,28,33,38,40,45,47,48;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:32:04.684214;22;14;14;Sequence Generated;13,18,23,28,33,38,40,45,47,48;Flock East->Flock North->Rendezvous->Flock West->Rendezvous->Flock West->Flock North->Rendezvous->Flock West->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:32:08.575501;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:32:10.988360;22;;14;Submit Clicked;13,18,23,28,33,38,40,45,47,52;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:32:11.915246;22;;14;Submit Clicked;13,18,23,28,33,38,40,45,47,52;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:32:11.915565;22;;14;Run Clicked;13,18,23,28,33,38,40,45,47,52;e,n,r,w,r,w,n,r,w,n;;;;
2017-10-01T18:32:23.020716;22;14;15;Sequence Generated;13,18,23,28,33,38,40,45,47,52;Flock East->Flock North->Rendezvous->Flock West->Rendezvous->Flock West->Flock North->Rendezvous->Flock West->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:32:25.759211;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:32:26.239239;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-10-01T18:32:28.295450;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-10-01T18:32:28.962148;22;;;Next Clicked;;;;;;
2017-10-01T18:32:35.471416;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:32:37.711544;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-01T18:32:38.648288;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-01T18:32:39.135173;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:32:41.593399;22;;0;Submit Clicked;13;n;;;;
2017-10-01T18:32:42.561029;22;;0;Submit Clicked;13;n;;;;
2017-10-01T18:32:42.561343;22;;0;Run Clicked;13;n;;;;
2017-10-01T18:32:43.160653;22;;0;Submit Clicked;13;n;;;;
2017-10-01T18:32:44.627606;22;11;1;Sequence Generated;13;Flock North;454.095612;VALID;INCOMPLETE;
2017-10-01T18:32:46.999173;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:32:51.497840;22;;1;Submit Clicked;20;n;;;;
2017-10-01T18:32:52.512901;22;;1;Submit Clicked;20;n;;;;
2017-10-01T18:32:52.513201;22;;1;Run Clicked;20;n;;;;
2017-10-01T18:32:54.579431;22;11;2;Sequence Generated;20;Flock North;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:32:55.159130;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:33:00.984684;22;;2;Submit Clicked;19;n;;;;
2017-10-01T18:33:02.304834;22;;2;Submit Clicked;19;n;;;;
2017-10-01T18:33:02.305076;22;;2;Run Clicked;19;n;;;;
2017-10-01T18:33:04.371707;22;11;3;Sequence Generated;19;Flock North;693.610291;VALID;INCOMPLETE;
2017-10-01T18:33:04.655531;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:33:09.393687;22;;3;Submit Clicked;15;n;;;;
2017-10-01T18:33:10.584674;22;;3;Submit Clicked;15;n;;;;
2017-10-01T18:33:10.584903;22;;3;Run Clicked;15;n;;;;
2017-10-01T18:33:12.627858;22;11;4;Sequence Generated;15;Flock North;533.889343;VALID;INCOMPLETE;
2017-10-01T18:33:13.375636;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:33:16.417688;22;;4;Submit Clicked;17;n;;;;
2017-10-01T18:33:17.280818;22;;4;Submit Clicked;17;n;;;;
2017-10-01T18:33:17.281054;22;;4;Run Clicked;17;n;;;;
2017-10-01T18:33:19.315286;22;11;5;Sequence Generated;17;Flock North;613.867065;VALID;INCOMPLETE;
2017-10-01T18:33:20.647535;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-01T18:33:21.352447;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-01T18:33:21.895412;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:33:26.529994;22;;5;Submit Clicked;17,27;n,e;;;;
2017-10-01T18:33:27.328970;22;;5;Submit Clicked;17,27;n,e;;;;
2017-10-01T18:33:27.329219;22;;5;Run Clicked;17,27;n,e;;;;
2017-10-01T18:33:30.388131;22;11;6;Sequence Generated;17,27;Flock North->Flock East;947.339478;VALID;INCOMPLETE;
2017-10-01T18:33:32.279523;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:33:36.473712;22;;6;Submit Clicked;17,32;n,e;;;;
2017-10-01T18:33:37.577078;22;;6;Submit Clicked;17,32;n,e;;;;
2017-10-01T18:33:37.577365;22;;6;Run Clicked;17,32;n,e;;;;
2017-10-01T18:33:40.659743;22;11;7;Sequence Generated;17,32;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:33:43.095328;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:33:47.401149;22;;7;Submit Clicked;18,33;n,e;;;;
2017-10-01T18:33:49.008890;22;;7;Submit Clicked;18,33;n,e;;;;
2017-10-01T18:33:49.009199;22;;7;Run Clicked;18,33;n,e;;;;
2017-10-01T18:33:52.083543;22;11;8;Sequence Generated;18,33;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:33:53.031244;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:33:57.096809;22;;8;Submit Clicked;17.5,32.5;n,e;;;;
2017-10-01T18:33:58.609279;22;;8;Submit Clicked;17.5,32.5;n,e;;;;
2017-10-01T18:33:58.609578;22;;8;Run Clicked;17.5,32.5;n,e;;;;
2017-10-01T18:34:01.683850;22;11;9;Sequence Generated;17.5,32.5;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:34:02.231271;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:34:07.271394;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:34:08.895525;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:34:12.089050;22;;9;Submit Clicked;17,31;n,e;;;;
2017-10-01T18:34:12.921206;22;;9;Submit Clicked;17,31;n,e;;;;
2017-10-01T18:34:12.921506;22;;9;Run Clicked;17,31;n,e;;;;
2017-10-01T18:34:15.987880;22;11;10;Sequence Generated;17,31;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:34:16.823256;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-01T18:34:20.161812;22;;10;Submit Clicked;17,27;n,e;;;;
2017-10-01T18:34:21.960822;22;;10;Submit Clicked;17,27;n,e;;;;
2017-10-01T18:34:21.961120;22;;10;Run Clicked;17,27;n,e;;;;
2017-10-01T18:34:25.011722;22;11;11;Sequence Generated;17,27;Flock North->Flock East;947.339478;VALID;INCOMPLETE;
2017-10-01T18:34:25.599522;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:34:26.192329;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-01T18:34:27.079569;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-01T18:34:28.778143;22;;11;Submit Clicked;17,27,32;n,e,r;;;;
2017-10-01T18:34:29.929451;22;;11;Submit Clicked;17,27,32;n,e,r;;;;
2017-10-01T18:34:29.929977;22;;11;Run Clicked;17,27,32;n,e,r;;;;
2017-10-01T18:34:34.004079;22;11;12;Sequence Generated;17,27,32;Flock North->Flock East->Rendezvous;1061.630859;VALID;INCOMPLETE;
2017-10-01T18:34:35.311572;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-01T18:34:36.855257;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-01T18:34:37.528243;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-01T18:34:38.215591;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:34:39.963092;22;;12;Submit Clicked;17,27,32,37;n,e,r,e;;;;
2017-10-01T18:34:41.009357;22;;12;Submit Clicked;17,27,32,37;n,e,r,e;;;;
2017-10-01T18:34:41.009700;22;;12;Run Clicked;17,27,32,37;n,e,r,e;;;;
2017-10-01T18:34:46.100626;22;11;13;Sequence Generated;17,27,32,37;Flock North->Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:34:47.647497;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:34:49.215597;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:34:51.519308;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:34:53.167186;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:34:58.871260;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:34:59.439315;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:35:01.319332;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-01T18:35:02.032609;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-01T18:35:03.055387;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:35:04.668418;22;;13;Submit Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:05.961708;22;;13;Submit Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:05.961987;22;;13;Run Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:12.052945;22;11;14;Sequence Generated;17,27,32,35,40;Flock North->Flock East->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:35:14.135318;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:35:14.591558;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:35:19.009690;22;;14;Submit Clicked;17,27,32,35.5,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:20.081778;22;;14;Submit Clicked;17,27,32,35.5,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:20.082111;22;;14;Run Clicked;17,27,32,35.5,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:26.164392;22;11;15;Sequence Generated;17,27,32,35.5,40.5;Flock North->Flock East->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-10-01T18:35:27.935411;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:35:32.671344;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:35:33.079322;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:35:35.913731;22;;15;Submit Clicked;17,27,32,35,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:36.945970;22;;15;Submit Clicked;17,27,32,35,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:36.946304;22;;15;Run Clicked;17,27,32,35,40.5;n,e,r,e,r;;;;
2017-10-01T18:35:43.028035;22;11;16;Sequence Generated;17,27,32,35,40.5;Flock North->Flock East->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:35:48.943378;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-01T18:35:52.209781;22;;16;Submit Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:53.713986;22;;16;Submit Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:53.714305;22;;16;Run Clicked;17,27,32,35,40;n,e,r,e,r;;;;
2017-10-01T18:35:59.796318;22;11;17;Sequence Generated;17,27,32,35,40;Flock North->Flock East->Rendezvous->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:36:04.959380;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-01T18:36:07.831614;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-01T18:36:09.455601;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-01T18:36:10.568577;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-01T18:36:11.119584;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-01T18:36:13.146844;22;;17;Submit Clicked;17,27,32,35,40,41;n,e,r,e,r,e;;;;
2017-10-01T18:36:14.018010;22;;17;Submit Clicked;17,27,32,35,40,41;n,e,r,e,r,e;;;;
2017-10-01T18:36:14.018342;22;;17;Run Clicked;17,27,32,35,40,41;n,e,r,e,r,e;;;;
2017-10-01T18:36:21.107997;22;11;18;Sequence Generated;17,27,32,35,40,41;Flock North->Flock East->Rendezvous->Flock East->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-01T18:36:28.015597;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-01T18:36:29.981070;22;;;Next Clicked;;;;;;
2017-10-01T18:36:37.759632;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-01T18:36:38.928616;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-01T18:36:39.623376;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-01T18:36:43.169561;22;;0;Submit Clicked;2;e;;;;
2017-10-01T18:36:44.576778;22;;0;Submit Clicked;2;e;;;;
2017-10-01T18:36:44.577012;22;;0;Run Clicked;2;e;;;;
2017-10-01T18:36:46.595557;22;12;1;Sequence Generated;2;Flock East;78.691826;VALID;INCOMPLETE;
