TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T16:51:46.473479;;;;Add button clicked! Item is Antirendezvous;;;;;;
2017-09-29T16:51:47.496566;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T16:51:50.219929;14;;10;Submit Clicked;4,15,19,24,28;e,s,i,r,a;;;;
2017-09-29T16:51:50.220293;14;;10;Run Clicked;4,15,19,24,28;e,s,i,r,a;;;;
2017-09-29T16:51:56.260357;14;12;11;Sequence Generated;4,15,19,24,28;Flock East->Flock South->Flocking->Rendezvous->Antirendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T16:51:57.488652;;;;Sequence table clicked! Item is Antirendezvous;;;;;;
2017-09-29T16:51:59.033453;;;;Delete button clicked! Item is Antirendezvous;;;;;;
2017-09-29T16:52:01.160554;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T16:52:02.041616;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T16:52:03.235277;14;;11;Submit Clicked;4,15,19,24,28;e,s,i,r,e;;;;
2017-09-29T16:52:03.235642;14;;11;Run Clicked;4,15,19,24,28;e,s,i,r,e;;;;
2017-09-29T16:52:09.283957;14;12;12;Sequence Generated;4,15,19,24,28;Flock East->Flock South->Flocking->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T16:52:21.224888;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T16:52:24.221206;14;;12;Submit Clicked;4,15,19,27,31;e,s,i,r,e;;;;
2017-09-29T16:52:24.221541;14;;12;Run Clicked;4,15,19,27,31;e,s,i,r,e;;;;
2017-09-29T16:52:30.275475;14;12;13;Sequence Generated;4,15,19,27,31;Flock East->Flock South->Flocking->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T16:52:46.321080;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T16:52:48.455596;14;;13;Submit Clicked;4,15,19,21,25;e,s,i,r,e;;;;
2017-09-29T16:52:48.456006;14;;13;Run Clicked;4,15,19,21,25;e,s,i,r,e;;;;
2017-09-29T16:52:54.500943;14;12;14;Sequence Generated;4,15,19,21,25;Flock East->Flock South->Flocking->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T16:52:59.486282;14;;;Next Clicked;;;;;;
TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T19:18:36.043336;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:18:37.419278;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:18:38.155309;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T19:18:38.555525;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:18:39.107522;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T19:18:39.427592;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:18:40.923275;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:19:02.131557;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:19:15.859295;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:19:23.411645;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T19:19:52.075402;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-29T19:20:01.587519;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:20:04.252638;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:20:05.987689;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:20:09.371507;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-29T19:20:10.076662;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-29T19:20:10.715531;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:20:14.582950;15;;0;Submit Clicked;6,10;e,s;;;;
2017-09-29T19:20:20.213144;15;;0;Submit Clicked;6,10;e,s;;;;
2017-09-29T19:20:20.213459;15;;0;Run Clicked;6,10;e,s;;;;
2017-09-29T19:20:24.712188;15;0;1;Sequence Generated;6,10;Flock East->Flock South;334.445068;VALID;INCOMPLETE;
2017-09-29T19:21:48.179695;;;;Sequence table clicked! Item is Flock South;;;;;;
2017-09-29T19:21:49.028571;;;;Delete button clicked! Item is Flock South;;;;;;
2017-09-29T19:21:49.755772;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:21:50.700532;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:21:51.611941;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:21:53.115634;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:21:53.771738;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T19:21:58.071837;15;;1;Submit Clicked;6,10,13,16;;;;;
2017-09-29T19:22:00.517807;15;;1;Submit Clicked;6,10,13,16;;;;;
2017-09-29T19:22:00.518319;15;;1;Run Clicked;6,10,13,16;;;;;
2017-09-29T19:22:05.640499;15;0;2;Sequence Generated;6,10,13,16;Flock East->Flock North->Rendezvous->Flock West;495.118286;VALID;INCOMPLETE;
2017-09-29T19:22:07.979849;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:22:08.363822;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:22:08.827780;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:22:09.475799;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:22:09.875719;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:22:10.371892;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:22:18.883928;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-29T19:22:20.540708;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-29T19:22:21.259677;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:22:21.916733;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:22:23.243709;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:22:24.635746;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:22:25.910723;15;;2;Submit Clicked;6,10,13,20;e,n;;;;
2017-09-29T19:22:26.549800;15;;2;Submit Clicked;6,10,13,20;e,n;;;;
2017-09-29T19:22:26.550083;15;;2;Run Clicked;6,10,13,20;e,n;;;;
2017-09-29T19:22:31.624698;15;0;3;Sequence Generated;6,10,13,20;Flock East->Flock North->Rendezvous->Rendezvous;458.715637;VALID;INCOMPLETE;
2017-09-29T19:23:15.651900;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:23:16.180025;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:23:16.955846;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:23:17.707883;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:23:18.371927;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:23:19.099907;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:23:19.228093;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:23:19.915791;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:23:20.059915;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:23:22.692851;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:23:24.348903;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:23:24.676808;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:23:25.060980;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:23:26.475785;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:23:37.731756;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:23:38.693018;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:23:39.476122;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:23:46.132023;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:23:47.140052;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:23:51.147900;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:23:53.508024;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:23:54.236053;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:23:55.428127;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:23:56.500814;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:23:57.969857;15;;3;Submit Clicked;10,25;e,n;;;;
2017-09-29T19:23:57.970190;15;;3;Run Clicked;10,25;e,n;;;;
2017-09-29T19:24:00.999766;15;0;4;Sequence Generated;10,25;Flock East->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:24:02.180134;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:05.012134;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:10.396078;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:24:11.124121;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:24:15.879603;15;;4;Submit Clicked;5,12;e,n;;;;
2017-09-29T19:24:15.879920;15;;4;Run Clicked;5,12;e,n;;;;
2017-09-29T19:24:18.920554;15;0;5;Sequence Generated;5,12;Flock East->Flock North;100000.000000;INVALID;COMPLETE;
2017-09-29T19:24:26.204125;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:26.700195;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:39.069841;15;;5;Submit Clicked;5.5,12.5;e,n;;;;
2017-09-29T19:24:39.070157;15;;5;Run Clicked;5.5,12.5;e,n;;;;
2017-09-29T19:24:42.119681;15;0;6;Sequence Generated;5.5,12.5;Flock East->Flock North;440.106995;VALID;INCOMPLETE;
2017-09-29T19:24:43.092206;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:43.540251;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:24:49.285860;15;;6;Submit Clicked;5.3,12.3;e,n;;;;
2017-09-29T19:24:49.286154;15;;6;Run Clicked;5.3,12.3;e,n;;;;
2017-09-29T19:24:52.328423;15;0;7;Sequence Generated;5.3,12.3;Flock East->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:24:58.036067;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:02.093668;15;;7;Submit Clicked;5.2,12.2;e,n;;;;
2017-09-29T19:25:02.093902;15;;7;Run Clicked;5.2,12.2;e,n;;;;
2017-09-29T19:25:05.128439;15;0;8;Sequence Generated;5.2,12.2;Flock East->Flock North;100000.000000;INVALID;COMPLETE;
2017-09-29T19:25:09.412156;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:22.021669;15;;8;Submit Clicked;5.2,12.2;e,n;;;;
2017-09-29T19:25:22.021933;15;;8;Run Clicked;5.2,12.2;e,n;;;;
2017-09-29T19:25:25.065116;15;0;9;Sequence Generated;5.2,12.2;Flock East->Flock North;100000.000000;INVALID;COMPLETE;
2017-09-29T19:25:33.636376;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:35.317272;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:25:37.813068;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:25:39.564141;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:40.516350;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:41.380251;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:25:42.180249;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:46.476187;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:25:48.005098;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:25:48.484121;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:25:50.628309;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:25:56.020369;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:25:56.460204;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:25:56.780231;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:25:57.421071;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:26:29.198648;15;;9;Submit Clicked;7,12.2;n,e;;;;
2017-09-29T19:26:29.198889;15;;9;Run Clicked;7,12.2;n,e;;;;
2017-09-29T19:26:32.232273;15;0;10;Sequence Generated;7,12.2;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:26:36.860560;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:26:39.364451;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:26:42.957586;15;;10;Submit Clicked;7,12;n,e;;;;
2017-09-29T19:26:42.957853;15;;10;Run Clicked;7,12;n,e;;;;
2017-09-29T19:26:45.740462;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:26:45.992012;15;0;11;Sequence Generated;7,12;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:26:49.630071;15;;11;Submit Clicked;7,11.8;n,e;;;;
2017-09-29T19:26:49.630349;15;;11;Run Clicked;7,11.8;n,e;;;;
2017-09-29T19:26:50.500205;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:26:52.648829;15;0;12;Sequence Generated;7,11.8;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:26:56.260545;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T19:26:57.053280;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:26:58.277418;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:27:01.908471;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:02.868430;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:03.036450;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:03.988578;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:05.589392;;;;Add button clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:07.582109;15;;12;Submit Clicked;7,11.8;a;;;;
2017-09-29T19:27:07.582358;15;;12;Run Clicked;7,11.8;a;;;;
2017-09-29T19:27:09.610975;15;0;13;Sequence Generated;7,11.8;Antirendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:27:14.734655;15;;13;Submit Clicked;7,11.8;a;;;;
2017-09-29T19:27:14.734951;15;;13;Run Clicked;7,11.8;a;;;;
2017-09-29T19:27:16.389988;15;;13;Submit Clicked;7,11.8;a;;;;
2017-09-29T19:27:16.747914;15;0;14;Sequence Generated;7,11.8;Antirendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:27:17.422724;15;;14;Submit Clicked;7,11.8;a;;;;
2017-09-29T19:27:17.422968;15;;14;Run Clicked;7,11.8;a;;;;
2017-09-29T19:27:19.434834;15;0;15;Sequence Generated;7,11.8;Antirendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:27:21.484293;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:27:22.300345;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:27:23.957092;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:27:25.326605;15;;15;Submit Clicked;7,11.8;a,r;;;;
2017-09-29T19:27:25.326902;15;;15;Run Clicked;7,11.8;a,r;;;;
2017-09-29T19:27:28.360672;15;0;16;Sequence Generated;7,11.8;Antirendezvous->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T19:27:29.100238;;;;Sequence table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:30.629126;;;;Delete button clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:27:32.252041;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:27:34.572067;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:27:36.206336;15;;16;Submit Clicked;7;r;;;;
2017-09-29T19:27:36.206610;15;;16;Run Clicked;7;r;;;;
2017-09-29T19:27:38.216418;15;0;17;Sequence Generated;7;Rendezvous;54.895508;VALID;INCOMPLETE;
2017-09-29T19:27:39.828153;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:27:42.755567;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:27:44.188814;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:27:45.092124;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:27:51.238526;15;;17;Submit Clicked;7,12.2;r,e;;;;
2017-09-29T19:27:51.238850;15;;17;Run Clicked;7,12.2;r,e;;;;
2017-09-29T19:27:54.280750;15;0;18;Sequence Generated;7,12.2;Rendezvous->Flock East;168.967270;VALID;INCOMPLETE;
2017-09-29T19:27:57.611862;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T19:27:59.540743;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:28:00.476083;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:03.043960;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:03.259879;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:04.228023;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:04.411914;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:04.835950;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:06.796701;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:07.419780;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:28:10.795804;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:28:12.140857;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:28:15.195836;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:28:17.667695;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:20.875822;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:22.196640;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:28:22.643731;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:28:25.323604;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:28:26.867736;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:28:27.972768;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:28:29.232580;15;;18;Submit Clicked;5.2,8.2,15.2;e,r,n;;;;
2017-09-29T19:28:29.232905;15;;18;Run Clicked;5.2,8.2,15.2;e,r,n;;;;
2017-09-29T19:28:33.257134;15;0;19;Sequence Generated;5.2,8.2,15.2;Flock East->Rendezvous->Flock North;504.991577;VALID;INCOMPLETE;
2017-09-29T19:28:34.803867;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:39.807449;15;;19;Submit Clicked;5.2,5.7,12.7;e,r,n;;;;
2017-09-29T19:28:39.807833;15;;19;Run Clicked;5.2,5.7,12.7;e,r,n;;;;
2017-09-29T19:28:43.848783;15;0;20;Sequence Generated;5.2,5.7,12.7;Flock East->Rendezvous->Flock North;438.069672;VALID;INCOMPLETE;
2017-09-29T19:28:46.595745;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:28:51.715531;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:28:55.941492;15;;20;Submit Clicked;4.5,6.5,13.5;e,r,n;;;;
2017-09-29T19:28:55.941920;15;;20;Run Clicked;4.5,6.5,13.5;e,r,n;;;;
2017-09-29T19:28:59.977243;15;0;21;Sequence Generated;4.5,6.5,13.5;Flock East->Rendezvous->Flock North;465.298981;VALID;INCOMPLETE;
2017-09-29T19:29:02.275769;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:29:05.461611;15;;21;Submit Clicked;3.5,5.5,12.5;e,r,n;;;;
2017-09-29T19:29:05.461879;15;;21;Run Clicked;3.5,5.5,12.5;e,r,n;;;;
2017-09-29T19:29:09.481665;15;0;22;Sequence Generated;3.5,5.5,12.5;Flock East->Rendezvous->Flock North;428.232971;VALID;INCOMPLETE;
2017-09-29T19:29:11.763641;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:29:16.573472;15;;22;Submit Clicked;3.5,5.5,13.5;e,r,n;;;;
2017-09-29T19:29:16.573986;15;;22;Run Clicked;3.5,5.5,13.5;e,r,n;;;;
2017-09-29T19:29:20.617752;15;0;23;Sequence Generated;3.5,5.5,13.5;Flock East->Rendezvous->Flock North;466.682037;VALID;COMPLETE;
2017-09-29T19:29:48.169023;15;;;Next Clicked;;;;;;
2017-09-29T19:30:37.410949;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T19:30:38.060181;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T19:30:39.066956;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T19:30:39.803902;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T19:30:43.518459;15;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-29T19:30:43.518786;15;;0;Run Clicked;;e,n;;;;
TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T19:32:16.087134;15;;;Next Clicked;;;;;;
2017-09-29T19:32:37.850518;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:32:48.906551;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T19:32:50.474367;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:32:54.010597;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:32:55.042195;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:32:57.118383;15;;0;Submit Clicked;5,12;;;;;
2017-09-29T19:32:57.118777;15;;0;Run Clicked;5,12;;;;;
2017-09-29T19:33:01.664546;15;1;1;Sequence Generated;5,12;Flock North->Flock East;360.476257;VALID;INCOMPLETE;
2017-09-29T19:33:04.194290;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:33:09.324150;15;;1;Submit Clicked;6,13;n,e;;;;
2017-09-29T19:33:09.324446;15;;1;Run Clicked;6,13;n,e;;;;
2017-09-29T19:33:12.352054;15;1;2;Sequence Generated;6,13;Flock North->Flock East;397.193939;VALID;COMPLETE;
2017-09-29T19:33:25.543452;15;;;Next Clicked;;;;;;
2017-09-29T19:33:30.778381;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:33:30.954412;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T19:33:32.339496;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:33:34.874480;;;;Behavior table clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:33:35.659361;;;;Add button clicked! Item is Antirendezvous;;;;;;
2017-09-29T19:33:36.413640;15;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-29T19:33:36.413960;15;;0;Run Clicked;;r,a;;;;
TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T19:35:30.750691;15;;;Next Clicked;;;;;;
2017-09-29T19:35:36.140217;15;;;Next Clicked;;;;;;
2017-09-29T19:35:39.394005;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:35:42.050030;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:35:46.061456;15;;0;Submit Clicked;5,12;;;;;
2017-09-29T19:35:46.061748;15;;0;Run Clicked;5,12;;;;;
2017-09-29T19:35:50.588423;15;2;1;Sequence Generated;5,12;Flock North->Rendezvous;250.148056;VALID;INCOMPLETE;
2017-09-29T19:35:56.610057;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:35:59.252731;15;;1;Submit Clicked;5,12,17;n,r;;;;
2017-09-29T19:36:00.980014;15;;1;Submit Clicked;5,12,17;n,r;;;;
2017-09-29T19:36:00.980613;15;;1;Run Clicked;5,12,17;n,r;;;;
2017-09-29T19:36:05.052843;15;2;2;Sequence Generated;5,12,17;Flock North->Rendezvous->Flocking;306.988617;VALID;INCOMPLETE;
2017-09-29T19:36:06.738060;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:36:08.588807;15;;2;Submit Clicked;5,12,17,23;n,r,i;;;;
2017-09-29T19:36:10.877682;15;;2;Submit Clicked;5,12,17,23;n,r,i;;;;
2017-09-29T19:36:10.878009;15;;2;Run Clicked;5,12,17,23;n,r,i;;;;
2017-09-29T19:36:15.964579;15;2;3;Sequence Generated;5,12,17,23;Flock North->Rendezvous->Flocking->Flock East;526.152527;VALID;INCOMPLETE;
2017-09-29T19:36:23.826864;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-29T19:36:24.865928;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T19:36:26.273742;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T19:36:27.025691;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:36:27.713724;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T19:36:28.834924;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T19:36:29.002473;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T19:36:29.186866;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-29T19:36:32.929932;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T19:36:34.375216;15;;3;Submit Clicked;10,20;;;;;
2017-09-29T19:36:35.275415;15;;3;Submit Clicked;10,20;;;;;
2017-09-29T19:36:35.275715;15;;3;Run Clicked;10,20;;;;;
2017-09-29T19:36:38.364707;15;2;4;Sequence Generated;10,20;Flock North->Flocking;439.845093;VALID;INCOMPLETE;
2017-09-29T19:36:39.931521;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
